t (ms);signal
7.297000000000000455e+02;2.750000000000000000e+02
7.298000000000000682e+02;8.660000000000000000e+02
7.299000000000000909e+02;-2.121000000000000000e+03
7.300000000000000000e+02;-3.310000000000000000e+02
7.301000000000000227e+02;1.350000000000000000e+03
7.302000000000000455e+02;-1.054000000000000000e+03
7.303000000000000682e+02;3.930000000000000000e+02
7.304000000000000909e+02;1.838000000000000000e+03
7.305000000000000000e+02;-1.103000000000000000e+03
7.306000000000000227e+02;-6.690000000000000000e+02
7.307000000000000455e+02;8.370000000000000000e+02
7.308000000000000682e+02;-1.369000000000000000e+03
7.309000000000000909e+02;-5.060000000000000000e+02
7.310000000000000000e+02;1.677000000000000000e+03
7.311000000000000227e+02;-2.710000000000000000e+02
7.312000000000000455e+02;-1.600000000000000000e+02
7.313000000000000682e+02;1.445000000000000000e+03
7.314000000000000909e+02;-1.007000000000000000e+03
7.315000000000000000e+02;-9.140000000000000000e+02
7.316000000000000227e+02;9.070000000000000000e+02
7.317000000000000455e+02;-5.830000000000000000e+02
7.318000000000000682e+02;-4.330000000000000000e+02
7.319000000000000909e+02;1.437000000000000000e+03
7.320000000000000000e+02;-9.700000000000000000e+01
7.321000000000000227e+02;-6.310000000000000000e+02
7.322000000000000455e+02;7.970000000000000000e+02
7.323000000000000682e+02;-6.630000000000000000e+02
7.324000000000000909e+02;-1.083000000000000000e+03
7.325000000000000000e+02;9.010000000000000000e+02
7.326000000000000227e+02;-3.300000000000000000e+01
7.327000000000000455e+02;-4.760000000000000000e+02
7.328000000000000682e+02;1.196000000000000000e+03
7.329000000000000909e+02;3.000000000000000000e+01
7.330000000000000000e+02;-9.130000000000000000e+02
7.331000000000000227e+02;4.610000000000000000e+02
7.332000000000000455e+02;-1.170000000000000000e+02
7.333000000000000682e+02;-7.960000000000000000e+02
7.334000000000000909e+02;7.640000000000000000e+02
7.335000000000000000e+02;3.420000000000000000e+02
7.336000000000000227e+02;-3.790000000000000000e+02
7.337000000000000455e+02;6.450000000000000000e+02
7.338000000000000682e+02;7.600000000000000000e+01
7.339000000000000909e+02;-9.850000000000000000e+02
7.340000000000000000e+02;4.190000000000000000e+02
7.341000000000000227e+02;2.170000000000000000e+02
7.342000000000000455e+02;-5.340000000000000000e+02
7.343000000000000682e+02;4.580000000000000000e+02
7.344000000000000909e+02;5.380000000000000000e+02
7.345000000000000000e+02;-5.470000000000000000e+02
7.346000000000000227e+02;2.750000000000000000e+02
7.347000000000000455e+02;2.080000000000000000e+02
7.348000000000000682e+02;-7.140000000000000000e+02
7.349000000000000909e+02;2.550000000000000000e+02
7.350000000000000000e+02;4.360000000000000000e+02
7.351000000000000227e+02;-4.110000000000000000e+02
7.352000000000000455e+02;2.770000000000000000e+02
7.353000000000000682e+02;4.820000000000000000e+02
7.354000000000000909e+02;-5.140000000000000000e+02
7.355000000000000000e+02;7.400000000000000000e+01
7.356000000000000227e+02;3.760000000000000000e+02
7.357000000000000455e+02;-4.390000000000000000e+02
7.358000000000000682e+02;-6.600000000000000000e+01
7.359000000000000909e+02;4.610000000000000000e+02
7.360000000000000000e+02;-2.530000000000000000e+02
7.361000000000000227e+02;-7.100000000000000000e+01
7.362000000000000455e+02;3.500000000000000000e+02
7.363000000000000682e+02;-3.010000000000000000e+02
7.364000000000000909e+02;-3.210000000000000000e+02
7.365000000000000000e+02;4.030000000000000000e+02
7.366000000000000227e+02;-7.300000000000000000e+01
7.367000000000000455e+02;-3.800000000000000000e+01
7.368000000000000682e+02;3.860000000000000000e+02
7.369000000000000909e+02;-1.380000000000000000e+02
7.370000000000000000e+02;-3.020000000000000000e+02
7.371000000000000227e+02;1.600000000000000000e+02
7.372000000000000455e+02;-2.500000000000000000e+01
7.373000000000000682e+02;-1.070000000000000000e+02
7.374000000000000909e+02;1.960000000000000000e+02
7.375000000000000000e+02;9.000000000000000000e+01
7.376000000000000227e+02;-2.390000000000000000e+02
7.377000000000000455e+02;2.360000000000000000e+02
7.378000000000000682e+02;4.500000000000000000e+01
7.379000000000000909e+02;-2.550000000000000000e+02
7.380000000000000000e+02;1.410000000000000000e+02
7.381000000000000227e+02;9.100000000000000000e+01
7.382000000000000455e+02;-1.880000000000000000e+02
7.383000000000000682e+02;1.490000000000000000e+02
7.384000000000000909e+02;1.550000000000000000e+02
7.385000000000000000e+02;-5.300000000000000000e+01
7.386000000000000227e+02;8.600000000000000000e+01
7.387000000000000455e+02;7.700000000000000000e+01
7.388000000000000682e+02;-1.380000000000000000e+02
7.389000000000000909e+02;7.300000000000000000e+01
7.390000000000000000e+02;2.170000000000000000e+02
7.391000000000000227e+02;-1.130000000000000000e+02
7.392000000000000455e+02;1.650000000000000000e+02
7.393000000000000682e+02;1.920000000000000000e+02
7.394000000000000909e+02;-1.480000000000000000e+02
7.395000000000000000e+02;-1.220000000000000000e+02
7.396000000000000227e+02;1.750000000000000000e+02
7.397000000000000455e+02;-1.130000000000000000e+02
7.398000000000000682e+02;-1.900000000000000000e+01
7.399000000000000909e+02;2.200000000000000000e+02
7.400000000000000000e+02;-2.700000000000000000e+01
7.401000000000000227e+02;-2.690000000000000000e+02
7.402000000000000455e+02;1.040000000000000000e+02
7.403000000000000682e+02;-8.100000000000000000e+01
7.404000000000000909e+02;-2.580000000000000000e+02
7.405000000000000000e+02;3.280000000000000000e+02
7.406000000000000227e+02;-2.900000000000000000e+01
7.407000000000000455e+02;-2.380000000000000000e+02
7.408000000000000682e+02;2.090000000000000000e+02
7.409000000000000909e+02;-1.800000000000000000e+01
7.410000000000000000e+02;-2.140000000000000000e+02
7.411000000000000227e+02;1.430000000000000000e+02
7.412000000000000455e+02;6.000000000000000000e+01
7.413000000000000682e+02;-2.860000000000000000e+02
7.414000000000000909e+02;1.130000000000000000e+02
7.415000000000000000e+02;5.500000000000000000e+01
7.416000000000000227e+02;-1.330000000000000000e+02
7.417000000000000455e+02;1.410000000000000000e+02
7.418000000000000682e+02;2.440000000000000000e+02
7.419000000000000909e+02;-2.120000000000000000e+02
7.420000000000000000e+02;1.300000000000000000e+02
7.421000000000000227e+02;1.910000000000000000e+02
7.422000000000000455e+02;-3.300000000000000000e+02
7.423000000000000682e+02;5.100000000000000000e+01
7.424000000000000909e+02;3.000000000000000000e+00
7.425000000000000000e+02;-3.300000000000000000e+02
7.426000000000000227e+02;1.040000000000000000e+02
7.427000000000000455e+02;2.090000000000000000e+02
7.428000000000000682e+02;-2.470000000000000000e+02
7.429000000000000909e+02;9.200000000000000000e+01
7.430000000000000000e+02;2.170000000000000000e+02
7.431000000000000227e+02;-1.790000000000000000e+02
7.432000000000000455e+02;1.800000000000000000e+01
7.433000000000000682e+02;2.320000000000000000e+02
7.434000000000000909e+02;-8.300000000000000000e+01
7.435000000000000000e+02;-6.400000000000000000e+01
7.436000000000000227e+02;1.810000000000000000e+02
7.437000000000000455e+02;-2.440000000000000000e+02
7.438000000000000682e+02;-1.440000000000000000e+02
7.439000000000000909e+02;2.440000000000000000e+02
7.440000000000000000e+02;-1.240000000000000000e+02
7.441000000000000227e+02;-1.390000000000000000e+02
7.442000000000000455e+02;2.030000000000000000e+02
7.443000000000000682e+02;-2.090000000000000000e+02
7.444000000000000909e+02;-4.200000000000000000e+01
7.445000000000000000e+02;2.370000000000000000e+02
7.446000000000000227e+02;-7.400000000000000000e+01
7.447000000000000455e+02;-2.670000000000000000e+02
7.448000000000000682e+02;2.650000000000000000e+02
7.449000000000000909e+02;-4.900000000000000000e+01
7.450000000000000000e+02;-1.640000000000000000e+02
7.451000000000000227e+02;2.650000000000000000e+02
7.452000000000000455e+02;-7.800000000000000000e+01
7.453000000000000682e+02;-1.720000000000000000e+02
7.454000000000000909e+02;1.830000000000000000e+02
7.455000000000000000e+02;-1.240000000000000000e+02
7.456000000000000227e+02;-2.500000000000000000e+02
7.457000000000000455e+02;2.160000000000000000e+02
7.458000000000000682e+02;1.700000000000000000e+01
7.459000000000000909e+02;-1.680000000000000000e+02
7.460000000000000000e+02;1.740000000000000000e+02
7.461000000000000227e+02;-7.800000000000000000e+01
7.462000000000000455e+02;-2.130000000000000000e+02
7.463000000000000682e+02;2.590000000000000000e+02
7.464000000000000909e+02;-7.000000000000000000e+01
7.465000000000000000e+02;-9.000000000000000000e+01
7.466000000000000227e+02;1.590000000000000000e+02
7.467000000000000455e+02;-4.100000000000000000e+01
7.468000000000000682e+02;-1.360000000000000000e+02
7.469000000000000909e+02;2.520000000000000000e+02
7.470000000000000000e+02;-1.100000000000000000e+01
7.471000000000000227e+02;-2.110000000000000000e+02
7.472000000000000455e+02;9.300000000000000000e+01
7.473000000000000682e+02;4.000000000000000000e+01
7.474000000000000909e+02;-1.000000000000000000e+02
7.475000000000000000e+02;2.520000000000000000e+02
7.476000000000000227e+02;1.300000000000000000e+01
7.477000000000000455e+02;-8.500000000000000000e+01
7.478000000000000682e+02;1.750000000000000000e+02
7.479000000000000909e+02;7.700000000000000000e+01
7.480000000000000000e+02;-2.860000000000000000e+02
7.481000000000000227e+02;7.500000000000000000e+01
7.482000000000000455e+02;1.400000000000000000e+01
7.483000000000000682e+02;-1.600000000000000000e+01
7.484000000000000909e+02;1.400000000000000000e+01
7.485000000000000000e+02;-5.900000000000000000e+01
7.486000000000000227e+02;-1.310000000000000000e+02
7.487000000000000455e+02;1.430000000000000000e+02
7.488000000000000682e+02;-3.400000000000000000e+01
7.489000000000000909e+02;-2.330000000000000000e+02
7.490000000000000000e+02;9.700000000000000000e+01
7.491000000000000227e+02;7.900000000000000000e+01
7.492000000000000455e+02;-1.520000000000000000e+02
7.493000000000000682e+02;1.680000000000000000e+02
7.494000000000000909e+02;-2.100000000000000000e+01
7.495000000000000000e+02;-1.230000000000000000e+02
7.496000000000000227e+02;1.300000000000000000e+01
7.497000000000000455e+02;-1.110000000000000000e+02
7.498000000000000682e+02;-1.890000000000000000e+02
7.499000000000000909e+02;1.200000000000000000e+02
7.500000000000000000e+02;1.000000000000000000e+01
7.501000000000000227e+02;-9.800000000000000000e+01
7.502000000000000455e+02;1.910000000000000000e+02
7.503000000000000682e+02;-3.500000000000000000e+01
7.504000000000000909e+02;-5.500000000000000000e+01
7.505000000000000000e+02;1.780000000000000000e+02
7.506000000000000227e+02;-3.500000000000000000e+01
7.507000000000000455e+02;-1.000000000000000000e+02
7.508000000000000682e+02;2.070000000000000000e+02
7.509000000000000909e+02;2.000000000000000000e+01
7.510000000000000000e+02;-5.300000000000000000e+01
7.511000000000000227e+02;1.630000000000000000e+02
7.512000000000000455e+02;6.300000000000000000e+01
7.513000000000000682e+02;-1.920000000000000000e+02
7.514000000000000909e+02;1.350000000000000000e+02
7.515000000000000000e+02;-9.100000000000000000e+01
7.516000000000000227e+02;-1.960000000000000000e+02
7.517000000000000455e+02;2.180000000000000000e+02
7.518000000000000682e+02;7.200000000000000000e+01
7.519000000000000909e+02;-2.400000000000000000e+02
7.520000000000000000e+02;1.760000000000000000e+02
7.521000000000000227e+02;-2.000000000000000000e+01
7.522000000000000455e+02;-1.720000000000000000e+02
7.523000000000000682e+02;1.190000000000000000e+02
7.524000000000000909e+02;3.800000000000000000e+01
7.525000000000000000e+02;-2.200000000000000000e+02
7.526000000000000227e+02;3.750000000000000000e+02
7.527000000000000455e+02;4.900000000000000000e+01
7.528000000000000682e+02;-3.180000000000000000e+02
7.529000000000000909e+02;1.530000000000000000e+02
7.530000000000000000e+02;2.500000000000000000e+01
7.531000000000000227e+02;-2.810000000000000000e+02
7.532000000000000455e+02;1.850000000000000000e+02
7.533000000000000682e+02;1.450000000000000000e+02
7.534000000000000909e+02;-1.460000000000000000e+02
7.535000000000000000e+02;2.980000000000000000e+02
7.536000000000000227e+02;8.700000000000000000e+01
7.537000000000000455e+02;-4.200000000000000000e+02
7.538000000000000682e+02;1.470000000000000000e+02
7.539000000000000909e+02;1.220000000000000000e+02
7.540000000000000000e+02;-3.700000000000000000e+02
7.541000000000000227e+02;2.570000000000000000e+02
7.542000000000000455e+02;2.810000000000000000e+02
7.543000000000000682e+02;-2.350000000000000000e+02
7.544000000000000909e+02;1.930000000000000000e+02
7.545000000000000000e+02;6.600000000000000000e+01
7.546000000000000227e+02;-4.440000000000000000e+02
7.547000000000000455e+02;6.700000000000000000e+01
7.548000000000000682e+02;1.360000000000000000e+02
7.549000000000000909e+02;-3.080000000000000000e+02
7.550000000000000000e+02;2.540000000000000000e+02
7.551000000000000227e+02;4.000000000000000000e+02
7.552000000000000455e+02;-3.300000000000000000e+02
7.553000000000000682e+02;1.980000000000000000e+02
7.554000000000000909e+02;2.470000000000000000e+02
7.555000000000000000e+02;-4.200000000000000000e+02
7.556000000000000227e+02;1.580000000000000000e+02
7.557000000000000455e+02;3.000000000000000000e+02
7.558000000000000682e+02;-3.290000000000000000e+02
7.559000000000000909e+02;1.520000000000000000e+02
7.560000000000000000e+02;3.570000000000000000e+02
7.561000000000000227e+02;-4.920000000000000000e+02
7.562000000000000455e+02;-1.350000000000000000e+02
7.563000000000000682e+02;6.300000000000000000e+01
7.564000000000000909e+02;-4.330000000000000000e+02
7.565000000000000000e+02;3.100000000000000000e+01
7.566000000000000227e+02;5.530000000000000000e+02
7.567000000000000455e+02;-1.830000000000000000e+02
7.568000000000000682e+02;6.700000000000000000e+01
7.569000000000000909e+02;2.940000000000000000e+02
7.570000000000000000e+02;-4.810000000000000000e+02
7.571000000000000227e+02;-2.230000000000000000e+02
7.572000000000000455e+02;2.910000000000000000e+02
7.573000000000000682e+02;-3.060000000000000000e+02
7.574000000000000909e+02;2.100000000000000000e+01
7.575000000000000000e+02;5.290000000000000000e+02
7.576000000000000227e+02;-1.090000000000000000e+02
7.577000000000000455e+02;-1.200000000000000000e+02
7.578000000000000682e+02;3.550000000000000000e+02
7.579000000000000909e+02;-5.400000000000000000e+02
7.580000000000000000e+02;-2.230000000000000000e+02
7.581000000000000227e+02;4.720000000000000000e+02
7.582000000000000455e+02;-4.000000000000000000e+01
7.583000000000000682e+02;-5.400000000000000000e+01
7.584000000000000909e+02;5.840000000000000000e+02
7.585000000000000000e+02;-1.460000000000000000e+02
7.586000000000000227e+02;-4.070000000000000000e+02
7.587000000000000455e+02;3.400000000000000000e+02
7.588000000000000682e+02;-4.160000000000000000e+02
7.589000000000000909e+02;-1.830000000000000000e+02
7.590000000000000000e+02;6.480000000000000000e+02
7.591000000000000227e+02;-4.700000000000000000e+01
7.592000000000000455e+02;-1.730000000000000000e+02
7.593000000000000682e+02;5.080000000000000000e+02
7.594000000000000909e+02;-2.050000000000000000e+02
7.595000000000000000e+02;-5.940000000000000000e+02
7.596000000000000227e+02;1.630000000000000000e+02
7.597000000000000455e+02;-9.500000000000000000e+01
7.598000000000000682e+02;-2.520000000000000000e+02
7.599000000000000909e+02;7.110000000000000000e+02
7.600000000000000000e+02;1.620000000000000000e+02
7.601000000000000227e+02;-3.160000000000000000e+02
7.602000000000000455e+02;3.160000000000000000e+02
7.603000000000000682e+02;-1.800000000000000000e+02
7.604000000000000909e+02;-7.410000000000000000e+02
7.605000000000000000e+02;3.760000000000000000e+02
7.606000000000000227e+02;2.030000000000000000e+02
7.607000000000000455e+02;-1.420000000000000000e+02
7.608000000000000682e+02;6.820000000000000000e+02
7.609000000000000909e+02;8.600000000000000000e+01
7.610000000000000000e+02;-5.860000000000000000e+02
7.611000000000000227e+02;3.000000000000000000e+00
7.612000000000000455e+02;-1.000000000000000000e+01
7.613000000000000682e+02;-4.750000000000000000e+02
7.614000000000000909e+02;3.610000000000000000e+02
7.615000000000000000e+02;4.050000000000000000e+02
7.616000000000000227e+02;-1.290000000000000000e+02
7.617000000000000455e+02;3.860000000000000000e+02
7.618000000000000682e+02;3.700000000000000000e+01
7.619000000000000909e+02;-7.620000000000000000e+02
7.620000000000000000e+02;-1.990000000000000000e+02
7.621000000000000227e+02;1.500000000000000000e+02
7.622000000000000455e+02;-3.410000000000000000e+02
7.623000000000000682e+02;3.360000000000000000e+02
7.624000000000000909e+02;4.860000000000000000e+02
7.625000000000000000e+02;-3.960000000000000000e+02
7.626000000000000227e+02;8.700000000000000000e+01
7.627000000000000455e+02;1.240000000000000000e+02
7.628000000000000682e+02;-7.660000000000000000e+02
7.629000000000000909e+02;9.200000000000000000e+01
7.630000000000000000e+02;4.320000000000000000e+02
7.631000000000000227e+02;-1.280000000000000000e+02
7.632000000000000455e+02;2.860000000000000000e+02
7.633000000000000682e+02;2.680000000000000000e+02
7.634000000000000909e+02;-4.640000000000000000e+02
7.635000000000000000e+02;-1.510000000000000000e+02
7.636000000000000227e+02;1.440000000000000000e+02
7.637000000000000455e+02;-4.690000000000000000e+02
7.638000000000000682e+02;1.400000000000000000e+02
7.639000000000000909e+02;4.670000000000000000e+02
7.640000000000000000e+02;4.700000000000000000e+01
7.641000000000000227e+02;1.690000000000000000e+02
7.642000000000000455e+02;2.230000000000000000e+02
7.643000000000000682e+02;-4.770000000000000000e+02
7.644000000000000909e+02;-3.720000000000000000e+02
7.645000000000000000e+02;1.610000000000000000e+02
7.646000000000000227e+02;-1.000000000000000000e+02
7.647000000000000455e+02;2.450000000000000000e+02
7.648000000000000682e+02;6.220000000000000000e+02
7.649000000000000909e+02;-1.100000000000000000e+01
7.650000000000000000e+02;-9.600000000000000000e+01
7.651000000000000227e+02;6.000000000000000000e+00
7.652000000000000455e+02;-5.070000000000000000e+02
7.653000000000000682e+02;-3.060000000000000000e+02
7.654000000000000909e+02;3.160000000000000000e+02
7.655000000000000000e+02;8.700000000000000000e+01
7.656000000000000227e+02;3.460000000000000000e+02
7.657000000000000455e+02;5.220000000000000000e+02
7.658000000000000682e+02;-3.180000000000000000e+02
7.659000000000000909e+02;-3.070000000000000000e+02
7.660000000000000000e+02;-3.200000000000000000e+01
7.661000000000000227e+02;-3.300000000000000000e+02
7.662000000000000455e+02;1.100000000000000000e+01
7.663000000000000682e+02;5.360000000000000000e+02
7.664000000000000909e+02;1.620000000000000000e+02
7.665000000000000000e+02;1.830000000000000000e+02
7.666000000000000227e+02;2.090000000000000000e+02
7.667000000000000455e+02;-3.090000000000000000e+02
7.668000000000000682e+02;-3.670000000000000000e+02
7.669000000000000909e+02;1.500000000000000000e+01
7.670000000000000000e+02;-9.000000000000000000e+00
7.671000000000000227e+02;1.220000000000000000e+02
7.672000000000000455e+02;4.620000000000000000e+02
7.673000000000000682e+02;3.500000000000000000e+01
7.674000000000000909e+02;-1.900000000000000000e+02
7.675000000000000000e+02;-2.300000000000000000e+01
7.676000000000000227e+02;-3.010000000000000000e+02
7.677000000000000455e+02;-2.400000000000000000e+02
7.678000000000000682e+02;1.940000000000000000e+02
7.679000000000000909e+02;1.720000000000000000e+02
7.680000000000000000e+02;2.770000000000000000e+02
7.681000000000000227e+02;1.970000000000000000e+02
7.682000000000000455e+02;-1.660000000000000000e+02
7.683000000000000682e+02;-2.040000000000000000e+02
7.684000000000000909e+02;-2.210000000000000000e+02
7.685000000000000000e+02;-3.880000000000000000e+02
7.686000000000000227e+02;-5.000000000000000000e+00
7.687000000000000455e+02;3.350000000000000000e+02
7.688000000000000682e+02;1.850000000000000000e+02
7.689000000000000909e+02;2.050000000000000000e+02
7.690000000000000000e+02;1.280000000000000000e+02
7.691000000000000227e+02;-3.200000000000000000e+02
7.692000000000000455e+02;-3.320000000000000000e+02
7.693000000000000682e+02;-1.180000000000000000e+02
7.694000000000000909e+02;-5.700000000000000000e+01
7.695000000000000000e+02;3.640000000000000000e+02
7.696000000000000227e+02;5.670000000000000000e+02
7.697000000000000455e+02;2.900000000000000000e+01
7.698000000000000682e+02;1.100000000000000000e+01
7.699000000000000909e+02;-9.700000000000000000e+01
7.700000000000000000e+02;-4.490000000000000000e+02
7.701000000000000227e+02;-7.100000000000000000e+01
7.702000000000000455e+02;1.270000000000000000e+02
7.703000000000000682e+02;6.800000000000000000e+01
7.704000000000000909e+02;4.250000000000000000e+02
7.705000000000000000e+02;3.580000000000000000e+02
7.706000000000000227e+02;-2.640000000000000000e+02
7.707000000000000455e+02;-2.240000000000000000e+02
7.708000000000000682e+02;-1.070000000000000000e+02
7.709000000000000909e+02;-3.640000000000000000e+02
7.710000000000000000e+02;-2.400000000000000000e+01
7.711000000000000227e+02;3.940000000000000000e+02
7.712000000000000455e+02;7.500000000000000000e+01
7.713000000000000682e+02;2.550000000000000000e+02
7.714000000000000909e+02;2.190000000000000000e+02
7.715000000000000000e+02;-4.690000000000000000e+02
7.716000000000000227e+02;-2.190000000000000000e+02
7.717000000000000455e+02;4.400000000000000000e+01
7.718000000000000682e+02;-1.290000000000000000e+02
7.719000000000000909e+02;2.350000000000000000e+02
7.720000000000000000e+02;5.240000000000000000e+02
7.721000000000000227e+02;8.600000000000000000e+01
7.722000000000000455e+02;1.010000000000000000e+02
7.723000000000000682e+02;-1.400000000000000000e+01
7.724000000000000909e+02;-5.310000000000000000e+02
7.725000000000000000e+02;-3.420000000000000000e+02
7.726000000000000227e+02;2.770000000000000000e+02
7.727000000000000455e+02;6.500000000000000000e+01
7.728000000000000682e+02;7.200000000000000000e+01
7.729000000000000909e+02;5.780000000000000000e+02
7.730000000000000000e+02;-1.140000000000000000e+02
7.731000000000000227e+02;-2.350000000000000000e+02
7.732000000000000455e+02;8.700000000000000000e+01
7.733000000000000682e+02;-3.350000000000000000e+02
7.734000000000000909e+02;-1.620000000000000000e+02
7.735000000000000000e+02;5.320000000000000000e+02
7.736000000000000227e+02;6.000000000000000000e+01
7.737000000000000455e+02;-3.400000000000000000e+01
7.738000000000000682e+02;3.440000000000000000e+02
7.739000000000000909e+02;-4.040000000000000000e+02
7.740000000000000000e+02;-4.480000000000000000e+02
7.741000000000000227e+02;1.970000000000000000e+02
7.742000000000000455e+02;-9.400000000000000000e+01
7.743000000000000682e+02;-4.900000000000000000e+01
7.744000000000000909e+02;6.960000000000000000e+02
7.745000000000000000e+02;4.200000000000000000e+01
7.746000000000000227e+02;-3.360000000000000000e+02
7.747000000000000455e+02;3.000000000000000000e+02
7.748000000000000682e+02;-3.150000000000000000e+02
7.749000000000000909e+02;-5.190000000000000000e+02
7.750000000000000000e+02;3.380000000000000000e+02
7.751000000000000227e+02;1.220000000000000000e+02
7.752000000000000455e+02;-5.700000000000000000e+01
7.753000000000000682e+02;5.970000000000000000e+02
7.754000000000000909e+02;3.100000000000000000e+01
7.755000000000000000e+02;-6.070000000000000000e+02
7.756000000000000227e+02;2.150000000000000000e+02
7.757000000000000455e+02;-1.330000000000000000e+02
7.758000000000000682e+02;-4.390000000000000000e+02
7.759000000000000909e+02;5.480000000000000000e+02
7.760000000000000000e+02;2.630000000000000000e+02
7.761000000000000227e+02;-3.020000000000000000e+02
7.762000000000000455e+02;2.910000000000000000e+02
7.763000000000000682e+02;-3.800000000000000000e+01
7.764000000000000909e+02;-7.250000000000000000e+02
7.765000000000000000e+02;1.830000000000000000e+02
7.766000000000000227e+02;1.760000000000000000e+02
7.767000000000000455e+02;-3.390000000000000000e+02
7.768000000000000682e+02;5.180000000000000000e+02
7.769000000000000909e+02;4.250000000000000000e+02
7.770000000000000000e+02;-4.920000000000000000e+02
7.771000000000000227e+02;2.420000000000000000e+02
7.772000000000000455e+02;0.000000000000000000e+00
7.773000000000000682e+02;-8.180000000000000000e+02
7.774000000000000909e+02;3.160000000000000000e+02
7.775000000000000000e+02;3.910000000000000000e+02
7.776000000000000227e+02;-3.560000000000000000e+02
7.777000000000000455e+02;4.160000000000000000e+02
7.778000000000000682e+02;3.960000000000000000e+02
7.779000000000000909e+02;-7.240000000000000000e+02
7.780000000000000000e+02;-2.500000000000000000e+01
7.781000000000000227e+02;2.260000000000000000e+02
7.782000000000000455e+02;-5.550000000000000000e+02
7.783000000000000682e+02;2.740000000000000000e+02
7.784000000000000909e+02;7.130000000000000000e+02
7.785000000000000000e+02;-3.200000000000000000e+02
7.786000000000000227e+02;1.060000000000000000e+02
7.787000000000000455e+02;3.000000000000000000e+02
7.788000000000000682e+02;-7.470000000000000000e+02
7.789000000000000909e+02;8.000000000000000000e+00
7.790000000000000000e+02;4.940000000000000000e+02
7.791000000000000227e+02;-2.550000000000000000e+02
7.792000000000000455e+02;1.740000000000000000e+02
7.793000000000000682e+02;7.470000000000000000e+02
7.794000000000000909e+02;-4.980000000000000000e+02
7.795000000000000000e+02;-1.720000000000000000e+02
7.796000000000000227e+02;3.660000000000000000e+02
7.797000000000000455e+02;-6.360000000000000000e+02
7.798000000000000682e+02;-2.060000000000000000e+02
7.799000000000000909e+02;6.460000000000000000e+02
7.800000000000000000e+02;-2.420000000000000000e+02
7.801000000000000227e+02;-1.100000000000000000e+02
7.802000000000000455e+02;6.600000000000000000e+02
7.803000000000000682e+02;-4.690000000000000000e+02
7.804000000000000909e+02;-4.930000000000000000e+02
7.805000000000000000e+02;4.280000000000000000e+02
7.806000000000000227e+02;-3.000000000000000000e+02
7.807000000000000455e+02;-1.430000000000000000e+02
7.808000000000000682e+02;8.450000000000000000e+02
7.809000000000000909e+02;-8.600000000000000000e+01
7.810000000000000000e+02;-2.910000000000000000e+02
7.811000000000000227e+02;4.940000000000000000e+02
7.812000000000000455e+02;-3.210000000000000000e+02
7.813000000000000682e+02;-4.820000000000000000e+02
7.814000000000000909e+02;4.150000000000000000e+02
7.815000000000000000e+02;-1.050000000000000000e+02
7.816000000000000227e+02;-2.350000000000000000e+02
7.817000000000000455e+02;6.260000000000000000e+02
7.818000000000000682e+02;-1.520000000000000000e+02
7.819000000000000909e+02;-4.700000000000000000e+02
7.820000000000000000e+02;3.240000000000000000e+02
7.821000000000000227e+02;-1.590000000000000000e+02
7.822000000000000455e+02;-5.980000000000000000e+02
7.823000000000000682e+02;6.010000000000000000e+02
7.824000000000000909e+02;1.550000000000000000e+02
7.825000000000000000e+02;-2.990000000000000000e+02
7.826000000000000227e+02;3.900000000000000000e+02
7.827000000000000455e+02;-1.350000000000000000e+02
7.828000000000000682e+02;-6.630000000000000000e+02
7.829000000000000909e+02;3.400000000000000000e+02
7.830000000000000000e+02;1.120000000000000000e+02
7.831000000000000227e+02;-3.850000000000000000e+02
7.832000000000000455e+02;4.900000000000000000e+02
7.833000000000000682e+02;1.820000000000000000e+02
7.834000000000000909e+02;-3.810000000000000000e+02
7.835000000000000000e+02;3.450000000000000000e+02
7.836000000000000227e+02;-3.000000000000000000e+01
7.837000000000000455e+02;-5.050000000000000000e+02
7.838000000000000682e+02;2.120000000000000000e+02
7.839000000000000909e+02;2.430000000000000000e+02
7.840000000000000000e+02;-3.290000000000000000e+02
7.841000000000000227e+02;2.340000000000000000e+02
7.842000000000000455e+02;3.130000000000000000e+02
7.843000000000000682e+02;-4.110000000000000000e+02
7.844000000000000909e+02;2.100000000000000000e+02
7.845000000000000000e+02;2.270000000000000000e+02
7.846000000000000227e+02;-4.840000000000000000e+02
7.847000000000000455e+02;1.680000000000000000e+02
7.848000000000000682e+02;3.350000000000000000e+02
7.849000000000000909e+02;-4.170000000000000000e+02
7.850000000000000000e+02;7.600000000000000000e+01
7.851000000000000227e+02;2.120000000000000000e+02
7.852000000000000455e+02;-5.110000000000000000e+02
7.853000000000000682e+02;-1.250000000000000000e+02
7.854000000000000909e+02;4.310000000000000000e+02
7.855000000000000000e+02;-4.190000000000000000e+02
7.856000000000000227e+02;9.400000000000000000e+01
7.857000000000000455e+02;3.800000000000000000e+02
7.858000000000000682e+02;-3.000000000000000000e+02
7.859000000000000909e+02;-1.200000000000000000e+02
7.860000000000000000e+02;2.650000000000000000e+02
7.861000000000000227e+02;-3.710000000000000000e+02
7.862000000000000455e+02;2.300000000000000000e+01
7.863000000000000682e+02;4.960000000000000000e+02
7.864000000000000909e+02;-2.530000000000000000e+02
7.865000000000000000e+02;-3.600000000000000000e+01
7.866000000000000227e+02;3.450000000000000000e+02
7.867000000000000455e+02;-3.400000000000000000e+02
